"","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left mean abund","Left stdev","Right mean abund","Right stdev"
"4618","mineral_cont.control",1.81678085670045e-05,"Chloroflexi.Dehalococcoidia.SAR202 clade.Other",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4619","mineral_cont.control",1.81678085670045e-05,"Chloroflexi.Ktedonobacteria.C0119.uncultured bacterium",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4620","mineral_cont.control",1.81678085660053e-05,"Chloroflexi.OLB14.Other.Other",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4621","mineral_cont.control",1.81678085670045e-05,"Epsilonbacteraeota.Campylobacteria.Campylobacterales.uncultured",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4622","mineral_cont.control",1.81678085670045e-05,"Lindowbacteria.Candidatus Lindowbacteria bacterium RIFCSPLOWO2_02_FULL_62_12.Candidatus Lindowbacteria bacterium RIFCSPLOWO2_02_FULL_62_12.Candidatus Lindowbacteria bacterium RIFCSPLOWO2_02_FULL_62_12",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4623","mineral_cont.control",1.81678085668935e-05,"Margulisbacteria.uncultured marine cyanobacterium.uncultured marine cyanobacterium.uncultured marine cyanobacterium",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4624","mineral_cont.control",1.81678085670045e-05,"Omnitrophicaeota.Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_51_24.Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_51_24.Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_51_24",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4625","mineral_cont.control",1.81678085670045e-05,"Patescibacteria.ABY1.Candidatus Kerfeldbacteria.uncultured Parcubacteria group bacterium",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4626","mineral_cont.control",1.81678085670045e-05,"Patescibacteria.ABY1.Candidatus Uhrbacteria.uncultured Parcubacteria group bacterium",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4627","mineral_cont.control",1.81678085670045e-05,"Patescibacteria.Microgenomatia.Candidatus Curtissbacteria.Other",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4628","mineral_cont.control",1.81678085670045e-05,"Patescibacteria.Parcubacteria.Candidatus Colwellbacteria.Other",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4629","mineral_cont.control",1.81678085660053e-05,"Patescibacteria.Parcubacteria.Candidatus Giovannonibacteria.uncultured bacterium",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4630","mineral_cont.control",1.81678085670045e-05,"Patescibacteria.Parcubacteria.Candidatus Kaiserbacteria.groundwater metagenome",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4631","mineral_cont.control",1.81678085670045e-05,"Patescibacteria.Parcubacteria.Candidatus Yanofskybacteria.Other",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4632","mineral_cont.control",1.81678085670045e-05,"Patescibacteria.Parcubacteria.Candidatus Zambryskibacteria.Parcubacteria group bacterium GW2011_GWA2_40_14",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4633","mineral_cont.control",1.81678085670045e-05,"Planctomycetes.028H05-P-BN-P5.Other.Other",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4634","mineral_cont.control",1.81678085670045e-05,"Planctomycetes.OM190.uncultured planctomycete.uncultured planctomycete",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4635","mineral_cont.control",1.81678085670045e-05,"Alphaproteobacteria.Rhodospirillales.Rhodopirillaceae",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4636","mineral_cont.control",1.81678085660053e-05,"Alphaproteobacteria.Rhodovibrionales.Kiloniellaceae",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4637","mineral_cont.control",1.81678085670045e-05,"Alphaproteobacteria.Rickettsiales.SM1B06",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4638","mineral_cont.control",1.81678085670045e-05,"Alphaproteobacteria.Rickettsiales.Other",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4639","mineral_cont.control",1.81678085670045e-05,"Deltaproteobacteria.Myxococcales.FFCH16767",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4640","mineral_cont.control",1.81678085670045e-05,"Deltaproteobacteria.PB19.metagenome",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4641","mineral_cont.control",1.81678085670045e-05,"Deltaproteobacteria.PB19.uncultured bacterium",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4642","mineral_cont.control",1.81678085670045e-05,"Gammaproteobacteria.CCM19a.uncultured gamma proteobacterium",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4643","mineral_cont.control",1.81678085660053e-05,"Gammaproteobacteria.CHAB-XI-27.uncultured bacterium",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4644","mineral_cont.control",1.81678085670045e-05,"Gammaproteobacteria.JG36-GS-52.Other",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4645","mineral_cont.control",1.81678085670045e-05,"Gammaproteobacteria.Oceanospirillales.SS1-B-06-26",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4646","mineral_cont.control",1.81678085670045e-05,"Gammaproteobacteria.uncultured.uncultured gamma proteobacterium",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4647","mineral_cont.control",1.81678085668935e-05,"Verrucomicrobia.Verrucomicrobiae.Opitutales.Puniceicoccaceae",0.000761281278454945,0.0100812862987422,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"4648","mineral_cont.control",1.76334612560503e-05,"Patescibacteria.ABY1.Candidatus Kerfeldbacteria.Ambiguous_taxa",0.482521970015249,0.667230472808154,"NA","3.23529411764706e-05","9.11894073968593e-05","0","0"
"4649","mineral_cont.control",1.60304193239647e-05,"Euryarchaeota.Methanobacteria.Methanobacteriales.Methanobacteriaceae",0.766432716454285,0.834471676532855,"NA","2.94117647058824e-05","0.000171498585142509","0","0"
"4650","mineral_cont.control",1.60304193230765e-05,"Euryarchaeota.Thermoplasmata.Marine Group II.Other",0.482448461766065,0.667230472808154,"NA","2.94117647058824e-05","8.35914007637145e-05","0","0"
"4651","mineral_cont.control",1.60304193239647e-05,"Actinobacteria.Coriobacteriia.CG2-30-50-142.uncultured actinobacterium",0.766432716454285,0.834471676532855,"NA","2.94117647058824e-05","0.000171498585142509","0","0"
"4652","mineral_cont.control",1.60304193239647e-05,"Verrucomicrobia.Verrucomicrobiae.Chthoniobacterales.Other",0.766432716454285,0.834471676532855,"NA","2.94117647058824e-05","0.000171498585142509","0","0"
"4653","mineral_cont.control",1.60304193240757e-05,"Armatimonadetes.DG-56.Other.Other",0.535675971197026,0.706663149004261,"NA","2.94117647058824e-05","0.000108793414920779","0","0"
"4654","mineral_cont.control",1.44273773909909e-05,"Euryarchaeota.Methanomicrobia.Methanosarcinales.Methanoperedenaceae",0.535675971197026,0.706663149004261,"NA","2.64705882352941e-05","9.31236503808219e-05","0","0"
"4655","mineral_cont.control",1.44273773909909e-05,"Bacteroidetes.Bacteroidia.Bacteroidales.SB-5",0.482301352415471,0.667230472808154,"NA","2.64705882352941e-05","7.90428481015653e-05","0","0"
"4656","mineral_cont.control",1.44273773919901e-05,"Cyanobacteria.Melainabacteria.Gastranaerophilales.Other",0.535675971197026,0.706663149004261,"NA","2.64705882352941e-05","9.31236503808219e-05","0","0"
"4657","mineral_cont.control",1.44273773909909e-05,"Omnitrophicaeota.uncultured organism.uncultured organism.uncultured organism",0.596908440705377,0.75302545050167,"NA","2.64705882352941e-05","8.98106544580817e-05","0","0"
"4658","mineral_cont.control",1.44273773909909e-05,"Patescibacteria.Microgenomatia.Candidatus Woykebacteria.Candidatus Woykebacteria bacterium RBG_13_40_7b",0.482448461766065,0.667230472808154,"NA","2.64705882352941e-05","7.09623183378751e-05","0","0"
"4659","mineral_cont.control",1.44273773919901e-05,"Patescibacteria.Parcubacteria.Candidatus Moranbacteria.uncultured soil bacterium",0.670196337437499,0.79628387201712,"NA","2.64705882352941e-05","0.000137749934893922","0","0"
"4660","mineral_cont.control",1.44273773909909e-05,"Deltaproteobacteria.Myxococcales.Archangiaceae",0.434649945037088,0.646985162624954,"NA","2.64705882352941e-05","6.65551652227332e-05","0","0"
"4661","mineral_cont.control",1.44273773909909e-05,"WS1.uncultured bacterium.uncultured bacterium.uncultured bacterium",0.596908440705377,0.75302545050167,"NA","2.64705882352941e-05","9.9418989495824e-05","0","0"
"4662","mineral_cont.control",1.44273773919901e-05,"Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae",0.766432716454285,0.834471676532855,"NA","2.64705882352941e-05","0.000154348726628258","0","0"
"4663","mineral_cont.control",1.28243354590163e-05,"Patescibacteria.ABY1.Candidatus Komeilibacteria.Parcubacteria group bacterium GW2011_GWF2_45_11",0.596908440705377,0.75302545050167,"NA","2.35294117647059e-05","8.54890513259633e-05","0","0"
"4664","mineral_cont.control",1.28243354590163e-05,"Nanoarchaeaeota.Woesearchaeia.Candidatus Pacearchaeota archaeon CG1_02_32_21.Candidatus Pacearchaeota archaeon CG1_02_32_21",0.670196337437499,0.79628387201712,"NA","2.35294117647059e-05","0.000107474658124776","0","0"
"4665","mineral_cont.control",1.12212935260425e-05,"Desantisbacteria.Other.Other.Other",0.766432716454285,0.834471676532855,"NA","2.05882352941176e-05","0.000120049009599756","0","0"
"4666","mineral_cont.control",1.12212935269307e-05,"FBP.uncultured bacterium.uncultured bacterium.uncultured bacterium",0.670196337437499,0.79628387201712,"NA","2.05882352941176e-05","9.13846740174538e-05","0","0"
"4667","mineral_cont.control",1.12212935260425e-05,"Planctomycetes.Phycisphaerae.MSBL9.SM23-30",0.670196337437499,0.79628387201712,"NA","2.05882352941176e-05","0.00010380462932605","0","0"
"4668","mineral_cont.control",9.61825159495611e-06,"Gammaproteobacteria.Thiomicrospirales.Thiomicrospiraceae",0.481859280004018,0.667230472808154,"NA","1.76470588235294e-05","4.58626951810419e-05","0","0"
"4669","mineral_cont.control",9.61825159406793e-06,"Actinobacteria.RBG-16-55-12.uncultured actinobacterium.uncultured actinobacterium",0.535426119671165,0.706663149004261,"NA","1.76470588235294e-05","5.75804482562473e-05","0","0"
"4670","mineral_cont.control",9.61825159395691e-06,"Margulisbacteria.uncultured organism.uncultured organism.uncultured organism",0.535426119671165,0.706663149004261,"NA","1.76470588235294e-05","5.75804482562473e-05","0","0"
"4671","mineral_cont.control",9.61825159395691e-06,"Patescibacteria.ABY1.Candidatus Kerfeldbacteria.Other",0.596908440705377,0.75302545050167,"NA","1.76470588235294e-05","6.26224291085149e-05","0","0"
"4672","mineral_cont.control",9.61825159506713e-06,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_60_25",0.670076541385566,0.79628387201712,"NA","1.76470588235294e-05","7.16497720831838e-05","0","0"
"4673","mineral_cont.control",9.61825159395691e-06,"Planctomycetes.Phycisphaerae.MSBL9.GWC2-45-44",0.766432716454285,0.834471676532855,"NA","1.76470588235294e-05","0.000102899151085505","0","0"
"4674","mineral_cont.control",8.01520966198233e-06,"Armatimonadetes.DG-56.uncultured bacterium UASB_TL26.uncultured bacterium UASB_TL26",0.766432716454285,0.834471676532855,"NA","1.47058823529412e-05","8.57492925712544e-05","0","0"
"4675","mineral_cont.control",8.01520966109415e-06,"Firmicutes.Clostridia.Clostridiales.Christensenellaceae",0.596811395086063,0.75302545050167,"NA","1.47058823529412e-05","5.00445434386781e-05","0","0"
"4676","mineral_cont.control",8.01520966198233e-06,"Firmicutes.Negativicutes.Selenomonadales.Veillonellaceae",0.766432716454285,0.834471676532855,"NA","1.47058823529412e-05","8.57492925712544e-05","0","0"
"4677","mineral_cont.control",8.01520966198233e-06,"GAL15.Other.Other.Other",0.766432716454285,0.834471676532855,"NA","1.47058823529412e-05","8.57492925712544e-05","0","0"
"4678","mineral_cont.control",8.01520966198233e-06,"Patescibacteria.Berkelbacteria.uncultured bacterium.uncultured bacterium",0.766432716454285,0.834471676532855,"NA","1.47058823529412e-05","8.57492925712544e-05","0","0"
"4679","mineral_cont.control",8.01520966198233e-06,"Patescibacteria.Microgenomatia.Candidatus Beckwithbacteria.Other",0.670196337437499,0.79628387201712,"NA","1.47058823529412e-05","7.02046918106487e-05","0","0"
"4680","mineral_cont.control",8.01520966198233e-06,"Patescibacteria.Parcubacteria.Candidatus Vogelbacteria.Candidatus Vogelbacteria bacterium RIFOXYB1_FULL_42_16",0.596811395086063,0.75302545050167,"NA","1.47058823529412e-05","5.00445434386781e-05","0","0"
"4681","mineral_cont.control",8.01520966209335e-06,"Alphaproteobacteria.Azospirillales.Azospirillaceae",0.670196337437499,0.79628387201712,"NA","1.47058823529412e-05","7.02046918106487e-05","0","0"
"4682","mineral_cont.control",8.01520966098312e-06,"Deltaproteobacteria.Deltaproteobacteria Incertae Sedis.Syntrophorhabdaceae",0.670196337437499,0.79628387201712,"NA","1.47058823529412e-05","7.02046918106487e-05","0","0"
"4683","mineral_cont.control",8.01520966198233e-06,"Patescibacteria.Parcubacteria.Candidatus Azambacteria.Ambiguous_taxa",0.596811395086063,0.75302545050167,"NA","1.47058823529412e-05","5.57720085172333e-05","0","0"
"4684","mineral_cont.control",6.41216773000775e-06,"Asgardaeota.Other.Other.Other",0.596811395086063,0.75302545050167,"NA","1.17647058823529e-05","4.09338407999805e-05","0","0"
"4685","mineral_cont.control",6.41216772900854e-06,"Thaumarchaeota.Nitrososphaeria.Nitrososphaerales.Nitrososphaeraceae",0.596811395086063,0.75302545050167,"NA","1.17647058823529e-05","4.09338407999805e-05","0","0"
"4686","mineral_cont.control",6.41216773000775e-06,"Actinobacteria.0319-7L14.Other.Other",0.670076541385566,0.79628387201712,"NA","1.17647058823529e-05","4.77665147221226e-05","0","0"
"4687","mineral_cont.control",6.41216772900854e-06,"Cyanobacteria.Oxyphotobacteria.Nostocales.Phormidiaceae",0.766432716454285,0.834471676532855,"NA","1.17647058823529e-05","6.85994340570035e-05","0","0"
"4688","mineral_cont.control",6.41216772989672e-06,"Elusimicrobia.Rs-M47.uncultured organism.uncultured organism",0.670076541385566,0.79628387201712,"NA","1.17647058823529e-05","4.77665147221226e-05","0","0"
"4689","mineral_cont.control",6.41216772900854e-06,"Latescibacteria.uncultured Latescibacteria bacterium.uncultured Latescibacteria bacterium.uncultured Latescibacteria bacterium",0.596811395086063,0.75302545050167,"NA","1.17647058823529e-05","4.09338407999805e-05","0","0"
"4690","mineral_cont.control",6.41216773000775e-06,"Patescibacteria.Gracilibacteria.Candidatus Peregrinibacteria.Candidatus Peregrinibacteria bacterium RIFOXYB2_FULL_41_88",0.596811395086063,0.75302545050167,"NA","1.17647058823529e-05","4.09338407999805e-05","0","0"
"4691","mineral_cont.control",6.41216772900854e-06,"Planctomycetes.Pla4 lineage.uncultured soil bacterium PBS-114.uncultured soil bacterium PBS-114",0.596811395086063,0.75302545050167,"NA","1.17647058823529e-05","4.09338407999805e-05","0","0"
"4692","mineral_cont.control",6.41216773000775e-06,"Planctomycetes.SPG12-343-353-B69.uncultured bacterium.uncultured bacterium",0.596811395086063,0.75302545050167,"NA","1.17647058823529e-05","4.09338407999805e-05","0","0"
"4693","mineral_cont.control",6.41216772900854e-06,"Chlamydiae.LD1-PA32.metagenome.metagenome",0.670196337437499,0.79628387201712,"NA","1.17647058823529e-05","5.37373290623879e-05","0","0"
"4694","mineral_cont.control",4.80912579703396e-06,"Armatimonadetes.Other.Other.Other",0.670196337437499,0.79628387201712,"NA","8.82352941176471e-06","3.78805703680422e-05","0","0"
"4695","mineral_cont.control",4.80912579703396e-06,"Bacteroidetes.Bacteroidia.Bacteroidetes VC2.1 Bac22.Other",0.596519838726636,0.75302545050167,"NA","8.82352941176471e-06","2.87902241281237e-05","0","0"
"4696","mineral_cont.control",4.80912579692294e-06,"Chloroflexi.Anaerolineae.ADurb.Bin180.Other",0.670196337437499,0.79628387201712,"NA","8.82352941176471e-06","3.78805703680422e-05","0","0"
"4697","mineral_cont.control",4.80912579803316e-06,"Patescibacteria.Parcubacteria.GWA2-38-13b.uncultured Parcubacteria group bacterium",0.670196337437499,0.79628387201712,"NA","8.82352941176471e-06","3.78805703680422e-05","0","0"
"4698","mineral_cont.control",4.80912579703396e-06,"Patescibacteria.Saccharimonadia.Saccharimonadales.uncultured bacterium",0.670196337437499,0.79628387201712,"NA","8.82352941176471e-06","3.78805703680422e-05","0","0"
"4699","mineral_cont.control",4.80912579692294e-06,"Alphaproteobacteria.Rhizobiales.Pleomorphomonadaceae",0.670196337437499,0.79628387201712,"NA","8.82352941176471e-06","3.78805703680422e-05","0","0"
"4700","mineral_cont.control",4.80912579703396e-06,"Verrucomicrobia.Verrucomicrobiae.LD1-PB3.Other",0.670196337437499,0.79628387201712,"NA","8.82352941176471e-06","3.78805703680422e-05","0","0"
"4701","mineral_cont.control",4.80912579703396e-06,"Bacteroidetes.Bacteroidia.Flavobacteriales.Cryomorphaceae",0.766432716454285,0.834471676532855,"NA","8.82352941176471e-06","5.14495755427526e-05","0","0"
"4702","mineral_cont.control",4.80912579692294e-06,"Epsilonbacteraeota.Campylobacteria.Campylobacterales.Campylobacteraceae",0.766432716454285,0.834471676532855,"NA","8.82352941176471e-06","5.14495755427526e-05","0","0"
"4703","mineral_cont.control",4.80912579703396e-06,"Patescibacteria.Microgenomatia.Candidatus Collierbacteria.groundwater metagenome",0.766432716454285,0.834471676532855,"NA","8.82352941176471e-06","5.14495755427526e-05","0","0"
"4704","mineral_cont.control",4.80912579703396e-06,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.Candidatus Woesebacteria bacterium RBG_19FT_COMBO_42_9",0.766432716454285,0.834471676532855,"NA","8.82352941176471e-06","5.14495755427526e-05","0","0"
"4705","mineral_cont.control",4.80912579792214e-06,"Patescibacteria.Microgenomatia.Other.Other",0.766432716454285,0.834471676532855,"NA","8.82352941176471e-06","5.14495755427526e-05","0","0"
"4706","mineral_cont.control",4.80912579703396e-06,"Patescibacteria.Parcubacteria.Candidatus Staskawiczbacteria.Other",0.766432716454285,0.834471676532855,"NA","8.82352941176471e-06","5.14495755427526e-05","0","0"
"4707","mineral_cont.control",4.80912579703396e-06,"Planctomycetes.Brocadiae.Brocadiales.GWA2-50-13",0.766432716454285,0.834471676532855,"NA","8.82352941176471e-06","5.14495755427526e-05","0","0"
"4708","mineral_cont.control",4.80912579703396e-06,"Planctomycetes.Phycisphaerae.MSBL9.Other",0.766432716454285,0.834471676532855,"NA","8.82352941176471e-06","5.14495755427526e-05","0","0"
"4709","mineral_cont.control",4.80912579692294e-06,"Deltaproteobacteria.RCP2-54.Other",0.766432716454285,0.834471676532855,"NA","8.82352941176471e-06","5.14495755427526e-05","0","0"
"4710","mineral_cont.control",3.20608386505938e-06,"Crenarchaeota.Bathyarchaeia.uncultured archaeon.uncultured archaeon",0.670076541385566,0.79628387201712,"NA","5.88235294117647e-06","2.38832573610613e-05","0","0"
"4711","mineral_cont.control",3.20608386394916e-06,"Hadesarchaeaeota.uncultured archaeon.uncultured archaeon.uncultured archaeon",0.670076541385566,0.79628387201712,"NA","5.88235294117647e-06","2.38832573610613e-05","0","0"
"4712","mineral_cont.control",3.20608386505938e-06,"Acidobacteria.Acidobacteriia.Subgroup 12.Other",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4713","mineral_cont.control",3.20608386494836e-06,"Acidobacteria.uncultured Acidobacterium sp..uncultured Acidobacterium sp..uncultured Acidobacterium sp.",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4714","mineral_cont.control",3.20608386505938e-06,"Actinobacteria.Coriobacteriia.FS118-23B-02.Other",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4715","mineral_cont.control",3.20608386394916e-06,"Armatimonadetes.uncultured.uncultured bacterium.uncultured bacterium",0.670076541385566,0.79628387201712,"NA","5.88235294117647e-06","2.38832573610613e-05","0","0"
"4716","mineral_cont.control",3.20608386494836e-06,"Chloroflexi.Anaerolineae.SJA-15.uncultured bacterium",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4717","mineral_cont.control",3.20608386505938e-06,"Chloroflexi.Dehalococcoidia.Dehalococcoidales.Dehalococcoidaceae",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4718","mineral_cont.control",3.20608386494836e-06,"Cyanobacteria.Melainabacteria.Obscuribacterales.Other",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4719","mineral_cont.control",3.20608386406018e-06,"Fibrobacteres.Fibrobacteria.Fibrobacterales.Candidatus Raymondbacteria",0.670076541385566,0.79628387201712,"NA","5.88235294117647e-06","2.38832573610613e-05","0","0"
"4720","mineral_cont.control",3.20608386494836e-06,"Patescibacteria.ABY1.Candidatus Buchananbacteria.uncultured bacterium",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4721","mineral_cont.control",3.20608386505938e-06,"Patescibacteria.Microgenomatia.Candidatus Curtissbacteria.uncultured bacterium",0.670076541385566,0.79628387201712,"NA","5.88235294117647e-06","2.38832573610613e-05","0","0"
"4722","mineral_cont.control",3.20608386494836e-06,"Patescibacteria.Microgenomatia.Candidatus Roizmanbacteria.uncultured bacterium",0.670076541385566,0.79628387201712,"NA","5.88235294117647e-06","2.38832573610613e-05","0","0"
"4723","mineral_cont.control",3.20608386406018e-06,"Patescibacteria.Microgenomatia.Candidatus Roizmanbacteria.Other",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4724","mineral_cont.control",3.20608386494836e-06,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.Ambiguous_taxa",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4725","mineral_cont.control",3.20608386505938e-06,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.metagenome",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4726","mineral_cont.control",3.20608386494836e-06,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.uncultured bacterium",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4727","mineral_cont.control",3.20608386406018e-06,"Patescibacteria.Parcubacteria.Parcubacteria group bacterium GW2011_GWA1_40_21.Parcubacteria group bacterium GW2011_GWA1_40_21",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4728","mineral_cont.control",3.20608386494836e-06,"Patescibacteria.WWE3.Other.Other",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4729","mineral_cont.control",3.20608386505938e-06,"Planctomycetes.BD7-11.uncultured organism.uncultured organism",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4730","mineral_cont.control",3.20608386394916e-06,"Planctomycetes.Brocadiae.Brocadiales.Brocadiaceae",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4731","mineral_cont.control",3.20608386494836e-06,"Deltaproteobacteria.MBNT15.Deltaproteobacteria bacterium RBG_13_61_14",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4732","mineral_cont.control",3.20608386505938e-06,"Deltaproteobacteria.Sva0485.uncultured delta proteobacterium",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4733","mineral_cont.control",3.20608386494836e-06,"Gammaproteobacteria.Chromatiales.Chromatiaceae",0.670076541385566,0.79628387201712,"NA","5.88235294117647e-06","2.38832573610613e-05","0","0"
"4734","mineral_cont.control",3.20608386406018e-06,"Gammaproteobacteria.Oceanospirillales.Marinomonadaceae",0.766432716454285,0.834471676532855,"NA","5.88235294117647e-06","3.42997170285018e-05","0","0"
"4735","mineral_cont.control",3.20608386494836e-06,"Spirochaetes.V2072-189E03.Other.Other",0.670076541385566,0.79628387201712,"NA","5.88235294117647e-06","2.38832573610613e-05","0","0"
"4736","mineral_cont.control",1.6030419330848e-06,"Euryarchaeota.Methanomicrobia.Methanosarcinales.Methanosarcinaceae",0.766432716454285,0.834471676532855,"NA","2.94117647058824e-06","1.71498585142509e-05","0","0"
"4737","mineral_cont.control",1.60304193197458e-06,"Hydrothermarchaeota.Other.Other.Other",0.766432716454285,0.834471676532855,"NA","2.94117647058824e-06","1.71498585142509e-05","0","0"
"4738","mineral_cont.control",1.60304193197458e-06,"Actinobacteria.Actinobacteria.Frankiales.Geodermatophilaceae",0.766432716454285,0.834471676532855,"NA","2.94117647058824e-06","1.71498585142509e-05","0","0"
"4739","mineral_cont.control",1.60304193297378e-06,"Actinobacteria.Coriobacteriia.FS118-23B-02.uncultured bacterium",0.766432716454285,0.834471676532855,"NA","2.94117647058824e-06","1.71498585142509e-05","0","0"
"4740","mineral_cont.control",1.60304193197458e-06,"Actinobacteria.Coriobacteriia.OPB41.uncultured bacterium",0.766432716454285,0.834471676532855,"NA","2.94117647058824e-06","1.71498585142509e-05","0","0"
"4741","mineral_cont.control",1.6030419320856e-06,"Actinobacteria.MB-A2-108.uncultured bacterium.uncultured bacterium",0.766432716454285,0.834471676532855,"NA","2.94117647058824e-06","1.71498585142509e-05","0","0"
"4742","mineral_cont.control",1.60304193297378e-06,"Armatimonadetes.Chthonomonadetes.Chthonomonadales.Other",0.766432716454285,0.834471676532855,"NA","2.94117647058824e-06","1.71498585142509e-05","0","0"
"4743","mineral_cont.control",1.60304193197458e-06,"Atribacteria.JS1.Other.Other",0.766432716454285,0.834471676532855,"NA","2.94117647058824e-06","1.71498585142509e-05","0","0"
"4744","mineral_cont.control",1.60304193297378e-06,"Bacteroidetes.Bacteroidia.Bacteroidales.Marinifilaceae",0.766432716454285,0.834471676532855,"NA","2.94117647058824e-06","1.71498585142509e-05","0","0"
"4745","mineral_cont.control",1.6030419320856e-06,"Bacteroidetes.Ignavibacteria.Ignavibacteriales.BSN166",0.766432716454285,0.834471676532855,"NA","2.94117647058824e-06","1.71498585142509e-05","0","0"
