OTU.ID,NU.68.DeMMO5.SteriViaSyringe.050416,NU.18.DeMMO3.Steri.Dec2015,NU.07.DeMMO4.Steri.2.092016,NU.03.DeMMO6.Steri.2.092316,NU.19.DeMMO2.Steri.120715,NU.08.DeMMO5.Steri.1.120716,NU.05.DeMMO3.Steri.2.092116,NU.11.DeMMO6.Steri.2.120716,NU.13.DeMMO2.Steri.120916,NU.02.DeMMO5.Steri.1.092216,NU.12.DeMMO3.Steri.1.120816,NU.16.4850.LBNE-1.Steri.120815,NU.22.800.A.Drips.Steri.120715,NU.15.DeMMO1.Steri.120715,NU.01.DeMMO1.Steri.1.092016,NU.09.DeMMO4.Steri.1.120616,NU.06.DeMMO2.Steri.2.092016,NU.14.DeMMO1.Steri.1.120916,NU.21.DeMMO5.Steri.120815,NU.20.DeMMO6.Steri.120815,NU.23.4800.Dusel.L.Steri.120815,NU.10.Blank.Sterivex.121216,12.DeMMO6.Steri#2.051017,9.DeMMO3.Steri.051117,11.DeMMO5.Steri.051017,7.DeMMO1.Steri.050917,5.DeMMO6.Steri.021415,1.DeMMO1.steri.083117,10.DeMMO4.Steri.050917,1.DeMMO1.Steri.021517,3.DeMMO4.Steri.021517,2.DeMMO2.Steri.021517,6.DeMMO3.Steri.021517,3.DeMMO3.steri.083117,6.DeMMO6.steri.082917,7.DuselD.steri.082917,5.DeMMO5.steri.082917,8.DeMMO2.Steri.050917,4.DeMMO5.Steri.021417,2.DeMMO2.steri.083017,4.DeMMO4.steri.083117,08.19223.Tubing.050216,27.24790.AfterPacker.051616,06.11938.DrillFluid.050316,26.24228.BeforeMod.051716,05.11938.DitchFluid.050316,23.19223.071116,01.11938.PostMod.050316,02.11938.BeforeMod.050316,30.DuselB.050416,34.4100L.DrillFluid.051716,21.11938.071316,18.10dash1.051816,32.DuselB.051916,14.24790.AfterDrilling.050516,22.19223.051816,15.24790.DitchFluid.050516,28.24790.071216,09.19223.Syringe.050216,19.10dash1.071116,03.11938.AfterDrilling.DrainWater.050316,33.DuselB.071316,24.24228.AfterDrilling.051716,20.11938.051916,10.24228.050416,16.10dash1.050216,25.24228.071116,12.DeMMO1.steri.041818,14.DeMMO3.steri.041718,18.800.DitchFluid.041818,2.DeMMO2.steri.113017,1.DeMMO1.steri.113017,16.DeMMO5.steri.041618,15.DeMMO4.steri.041918,3.DeMMO3.steri.112717,17.DeMMO6.041618,5.DeMMO5.steri.112817,13.DeMMO2.steri.041818,19.DeMMO4.steri.101017,6.DeMMO6.steri.112817,4.DeMMO4.steri.112817
OTU_1952,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3,0,0,0,4,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,13,0,0,1,0,0,0
OTU_148,0,0,0,30,0,0,0,36,0,0,0,0,0,0,0,16,0,0,35,640,3,0,147,9,2,0,417,0,14,0,6,0,3,1,420,79,0,0,0,0,5,0,0,0,0,0,0,0,0,349,0,0,0,157,3,0,0,0,0,0,0,78,0,0,0,0,1,0,0,0,0,0,0,0,22,1187,0,0,0,64,0
OTU_684,33,0,0,3,0,0,3,5,0,0,0,10,0,0,0,0,0,0,1,52,0,0,6,0,0,0,24,0,0,0,0,0,0,0,7,20,0,0,1,0,0,0,0,0,0,2,0,2,0,16,0,0,0,12,0,0,13,0,0,0,0,7,9,5,2,0,0,0,0,0,0,0,0,0,0,53,0,0,0,2,0
OTU_123,196,0,25,0,0,9,0,0,0,13,0,0,0,0,0,35,0,0,0,0,0,0,0,3,99,0,0,0,118,0,221,1,0,0,0,0,281,0,464,1,64,0,0,0,255,1,0,142,27,0,0,101,0,0,0,0,0,0,0,0,9,0,131,93,89,0,62,0,0,0,0,0,563,367,0,0,330,0,17,0,0
OTU_8290,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
OTU_23,223,0,0,135,0,398,0,97,0,461,0,4,0,0,0,0,0,0,0,25,0,0,207,0,2155,2,245,1,0,0,0,0,0,0,292,28,1630,0,2907,0,0,0,0,0,0,0,0,363,0,14,0,44,0,23,0,0,0,0,0,0,1536,31,0,15,0,0,2,0,0,0,0,0,841,0,1,140,3030,0,0,45,0
OTU_463,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_70,255,0,0,0,0,199,1,0,0,54,0,0,0,0,0,18,0,13,75,0,0,0,0,265,214,70,1,127,137,84,160,22,85,58,0,0,659,10,757,4,67,0,32,0,9,0,5,202,52,0,0,241,5,0,20,0,0,14,0,39,4,0,77,53,13,12,15,93,210,5,3,147,412,10,303,0,1255,20,59,0,0
OTU_637,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_564,0,0,0,0,0,0,8,0,0,0,3,303,0,2,1,0,0,1,20,0,0,0,0,17,0,1,0,0,0,0,0,0,5,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,4,0,0,0,0,1,0
OTU_66,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2042,0,0,0,5,13,1629,7,4,2,5,4,10,3,0,2,0,1,537,3,694,2,0,0,0,0,104,209,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,1,5,5,1,3,0,1,1,1,1,0,1,0
OTU_616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,69,0,43,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,35,0,0,0,82,0,0,0,0,0,0,0,0,0
OTU_3318,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_2380,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_21,340,0,18,14,177,429,50,36,150,517,6,3,18,0,0,18,211,18,61,0,0,0,258,591,278,59,287,103,63,119,72,1452,225,394,361,1033,443,566,701,432,30,17,135,0,11,9,198,563,39,0,0,194,54,0,47,532,153,31,92,21,256,0,37,124,11,0,2,35,466,30,1837,213,474,63,2542,76,3199,1378,37,15,0
OTU_88,0,510,0,0,0,0,39,0,0,0,9,0,3,2,0,1,1,0,307,0,0,0,0,731,0,0,0,0,0,0,0,0,398,120,0,0,0,0,0,0,1,0,8,0,0,319,0,1,0,0,0,0,0,0,111,0,4,61,0,0,0,0,0,0,0,0,0,0,887,1,3,0,0,1,1376,0,0,0,0,0,0
OTU_1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0
OTU_297,36,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,59,148,0,0,0,0,12,0,0,0,12,0,0,0,0,11,0,0,0,6,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,62,0,0,0,14,0,288,0,0,0,0,0,0
OTU_396,0,0,1,1,0,0,2,1,0,5,0,230,0,1,0,6,0,0,0,1,0,0,42,1,0,0,16,0,3,0,4,0,0,0,45,132,0,0,21,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,16,0
OTU_202,0,0,0,0,83,0,0,0,147,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,15,0,43,0,18,0,124,0,0,0,0,0,67,0,18,1,2,0,0,0,0,132,0,0,0,0,0,3,0,0,38,0,0,19,0,0,0,0,0,0,6,0,29,25,0,223,76,0,0,4,0,0,398,0,0,0
OTU_581,0,0,48,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,48,0,0,5,7,0,0,0,5,4,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,0,7,0,0,0,0,1,0,157,0,10,0,0,74,0,0
OTU_24,94,0,2,192,0,35,0,971,0,26,0,0,0,0,0,0,0,0,3,4301,0,0,681,0,14,3,1201,1,5,1,8,4,0,1,2657,0,58,0,94,2,6,0,0,0,0,15,0,58,5,494,0,22,0,331,0,0,0,0,0,0,24,323,15,4,15,0,1,0,0,0,0,0,12,0,0,1668,138,0,57,66,0
OTU_156,0,1,0,0,41,0,57,0,77,0,36,0,25,0,1,0,50,2,0,0,0,0,0,103,0,25,0,86,0,17,0,130,76,59,0,0,0,68,0,19,0,2,23,0,0,0,53,0,0,0,0,0,18,0,74,57,0,10,14,14,0,0,0,0,0,0,0,50,375,0,397,155,0,0,305,0,0,337,0,0,0
OTU_498,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2,42,24,3,0,0,48,0,67,7,9,5,0,0,95,1,26,1,18,0,9,0,0,0,9,2,7,0,0,28,0,0,8,0,0,7,0,3,0,0,43,8,7,0,12,0,7,1,0,0,17,136,47,0,163,21,27,0,0
OTU_4294,0,0,0,90,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,836,0,0,3432,4,1,6,6290,0,1,5,1,3,0,1,601,1544,0,0,0,0,1,0,0,0,0,0,0,0,0,101,0,0,0,94,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,99,0,0,6,65,0,0,0,384,0
OTU_53,275,5,53,0,32,39,146,0,25,31,25,0,21,24,6,56,27,46,5,0,0,0,1,240,149,91,0,259,63,76,112,188,125,165,2,0,268,61,270,43,56,1,79,0,102,2,66,102,25,0,0,118,46,0,145,13,0,35,12,24,5,0,64,79,13,29,10,106,494,1,232,388,631,355,1779,0,1364,159,63,0,0
OTU_126,31,0,54,0,2,57,0,7,0,82,0,0,0,0,0,94,0,0,14,0,0,0,9,0,31,0,6,0,109,0,273,0,0,0,16,0,76,0,78,0,64,0,0,0,46,1,0,35,2,0,0,46,0,0,0,0,0,0,0,0,116,0,165,24,31,0,9,0,0,0,0,0,148,374,0,22,366,0,212,0,0
OTU_4252,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0
OTU_120,0,0,0,21,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,1,0,0,248,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,88,0
OTU_926,0,0,0,0,0,0,0,0,0,110,7,0,0,1,0,0,5,0,53,0,0,0,0,21,171,4,0,0,4,5,67,52,5,1,0,44,1,9,47,1,0,0,1,74,16,17,0,3,0,0,21,0,0,0,0,0,14,4,0,0,2,0,0,0,8,14,0,8,0,4,3,3,235,2,95,21,0,0,18,1,0
OTU_320,27,0,0,0,0,5,17,1,3,16,0,1,0,0,0,0,0,0,10,0,0,0,3,2,43,14,3,0,137,9,228,61,15,7,1,23,9,1,8,2,11,0,12,278,234,21,0,9,0,0,160,0,0,0,0,0,912,2,0,0,13,0,26,0,49,2,0,16,1,6,4,140,66,78,76,20,1,0,21,1,0
OTU_8,180,14,0,36,0,9,2070,96,13,92,371,0,1,0,0,19,0,16,0,41,1,0,54,1959,13,16,138,36,27,21,28,12,1801,2010,82,12,56,11,55,11,7,0,167,0,25,0,3,25,0,104,0,9,1,50,9,0,12,106,0,1,27,52,18,3,5,0,1,13,3726,0,31,31,12,201,23757,10,124,14,83,0,0
OTU_180,0,0,0,0,15,0,0,0,69,0,0,0,0,6,0,0,27,29,0,0,0,0,0,0,1,64,0,305,0,73,0,127,0,0,0,0,0,74,0,27,0,0,0,0,0,0,27,0,0,0,0,0,52,0,0,24,0,0,7,0,0,0,0,0,0,0,0,45,0,0,295,41,0,0,0,0,0,218,0,0,0
OTU_79,0,24,0,0,45,0,692,0,75,0,202,0,0,31,82,0,46,8,0,0,0,0,0,426,0,119,0,237,0,159,0,285,521,556,0,9,0,108,10,55,0,9,0,0,0,0,47,2,0,0,0,0,9,0,2,23,8,5,14,17,0,0,0,0,0,0,0,231,303,3,372,367,0,3,911,0,2,308,0,2,0
OTU_3048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_605,0,0,0,14,0,0,0,34,0,0,0,3,0,0,0,0,0,0,0,16,0,0,27,0,0,0,85,0,0,0,0,0,0,0,43,0,4,0,3,0,0,0,0,0,0,0,0,6,0,23,0,5,0,7,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,6,0
OTU_1342,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
OTU_25,0,4,0,0,0,0,730,0,6,0,55,0,0,2,0,0,0,0,0,0,0,0,1,1093,0,46,0,124,0,132,0,0,1175,2399,0,177,5,4,0,0,2,0,243,0,0,2,0,18,0,0,0,7,22,0,11,2,2,1283,0,11,2,0,0,7,0,10,0,22,886,0,1,83,1,1,3059,0,0,17,0,0,0
OTU_710,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,47,0,7,0,0,0,0,0,0,13,0,4,0,549,0,19,0,0,0,0,0,0,0,0,0
OTU_4086,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,28,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,30,0,0,0
OTU_43,17,9,0,0,158,0,358,0,135,5,67,0,0,0,0,0,99,61,0,0,0,0,11,905,9,96,2,86,2,59,4,619,631,1148,2,3,13,233,5,104,1,4,496,0,0,0,57,3,0,0,3,0,12,0,1553,116,25,187,42,3,0,0,0,0,0,5,0,21,1329,10,950,160,0,0,4490,1,1,815,0,0,0
OTU_13,1,26,23,0,356,21,212,0,328,88,183,0,26,0,36,49,356,78,0,0,0,0,0,1077,39,429,0,762,91,376,182,2245,761,458,0,0,145,697,63,414,85,37,268,0,108,0,214,1,0,0,3,29,37,0,152,500,0,103,121,58,0,0,78,34,17,59,8,440,2299,0,2073,1173,296,255,3357,0,866,1078,36,0,0
OTU_95,630,0,24,1,0,179,1,4,2,416,1,0,7,0,16,32,0,0,6,0,0,0,20,31,66,8,17,29,38,19,86,30,15,13,26,0,179,12,284,3,24,0,9,0,31,32,3,460,2,0,0,243,1,0,2,4,3,3,1,5,300,0,86,122,8,0,10,13,50,5,60,39,343,74,48,40,418,40,50,9,0
OTU_310,0,0,0,0,15,0,0,0,117,0,0,0,34,0,0,0,43,0,0,0,0,0,0,0,0,0,0,6,0,0,0,59,0,0,0,0,0,55,0,23,0,0,0,0,0,0,44,0,0,0,0,0,3,0,0,30,0,0,12,0,0,0,0,0,0,0,0,1,0,0,174,0,0,0,0,0,0,169,0,0,0
OTU_42,0,0,1,0,0,0,673,0,1,0,147,0,0,2,1,0,0,2,0,0,0,0,1,706,0,32,0,2,0,29,0,20,755,912,0,0,0,6,0,1,0,2,119,0,0,0,0,0,0,0,0,0,0,0,10,0,39,2605,0,1,0,0,0,0,0,3,0,17,1009,0,0,23,0,0,1559,0,0,0,0,0,0
OTU_11,0,29,0,0,58,0,2,0,197,6,45,89,0,2,0,308,4,1,2,0,0,0,4,59,3,33,0,3,2337,123,723,735,7,12,0,243,5,374,4,31,3271,27,0,12,0,9,81,0,1,0,9,6,20,0,0,4,13,7,24,6,0,0,0,0,0,9,0,1476,1808,4,29,493,30,10424,241,357,13,87,852,1,0
OTU_228,116,0,0,0,0,8,0,0,0,37,0,0,0,0,0,8,0,0,16,0,0,0,0,0,48,0,0,0,38,0,44,0,0,0,0,0,114,0,201,0,3,0,0,0,25,0,0,53,19,0,0,53,0,0,0,0,0,0,0,0,14,0,46,87,16,0,7,0,0,0,0,0,152,91,0,0,368,0,19,0,0
OTU_19,16,0,1,0,7,124,190,0,1,138,25,629,5,5,5,1,0,1,3269,0,0,0,22,1413,3764,192,3,5,162,95,732,12,1491,1664,1,453,5288,3,1568,5,2,30,4215,1,1224,1528,6,30,10,0,8,170,3,0,8,0,11,357,70,0,8,0,34,1703,163,3,0,93,1040,16,16,70,2393,2,1783,1,403,17,4,2,0
OTU_860,8,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,55,0,0,0,52,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0
OTU_143,305,0,0,0,1,61,15,0,2,114,1,57,0,0,0,0,1,0,16,0,0,0,0,29,62,3,0,0,0,0,0,8,14,24,0,61,39,2,49,3,11,0,0,0,0,0,0,376,1,0,0,64,0,0,0,9,0,0,2,0,210,0,0,48,0,0,0,0,18,0,8,0,45,0,69,0,332,0,0,0,0
OTU_626,0,9,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,63,32,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,75,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,48,0,0,0,0,0,0
OTU_129,0,7,0,0,0,136,0,0,0,185,0,0,0,0,0,0,0,0,43,0,0,0,1,1,107,0,0,0,4,0,0,0,0,0,0,0,391,0,419,0,2,0,0,0,0,82,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,171,0,0,0,223,0,0,0,0
OTU_452,0,430,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
OTU_1833,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,17,0,0,0,0,0,0,0,8,0,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_174,0,0,0,0,1,0,0,0,0,40,0,432,0,0,0,0,0,0,20,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,8,9,0,21,0,11,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,481,149,0,0,49,0,0,3,0
OTU_40,4,0,0,0,26,7,23,1,40,0,5,0,28,1,7,0,40,32,0,0,0,0,23,165,0,583,21,640,0,550,3,707,62,52,35,7807,2,169,31,170,0,6,21,0,0,0,19,5,0,0,0,5,52,2,21,72,4,28,11,49,0,0,1,9,0,38,0,725,231,32,848,1221,0,2,274,5,0,547,0,5,0
OTU_1007,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,21,0,0,0,0,0,0,0,0,2,0,0,45,0,56,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,7,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
OTU_239,14,0,45,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,11,0,0,0,0,0,56,0,0,0,26,0,85,0,6,0,0,0,115,0,154,0,19,0,0,0,46,0,0,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,22,25,9,0,9,0,6,0,0,0,145,0,2,0,480,0,38,0,0
OTU_511,0,0,0,0,37,0,12,0,8,0,0,0,18,0,0,0,8,10,0,0,0,0,2,50,0,101,0,27,0,31,0,24,46,44,0,0,0,21,0,6,0,2,24,0,0,0,13,0,0,0,0,0,8,0,0,9,1,6,4,1,0,0,0,0,0,14,0,24,96,0,3,80,0,0,105,0,0,15,0,0,0
OTU_60,0,22,0,0,0,0,313,0,28,0,185,0,0,0,0,0,9,28,0,0,0,0,0,705,0,26,0,83,0,36,1,20,553,556,0,0,0,33,1,12,0,0,271,0,0,0,20,0,0,0,0,0,0,0,290,47,2,96,4,0,0,0,0,0,0,2,0,32,736,0,84,25,0,0,1052,0,0,60,0,0,0
OTU_3119,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0
OTU_360,0,0,0,0,0,0,57,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,1,126,4,3,2,1,2,0,0,4,271,7,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,2,6,9,4,8,2,1,16,5,5,3,0,5,0
OTU_1368,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_136,0,3,0,0,0,0,30,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,227,0,10,0,7,0,8,0,1,235,366,0,0,0,2,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,0,10,0,1,13,0,0,0,0,0,0,0,10,0,0,592,0,0,29,0,0,1699,0,0,0,0,0,0
OTU_121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0,0,0,1485,0,11,0,280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,154,0,0,5,1,68,0,0,0,313,0,0,0,0,0,0,0,0,0
OTU_186,5,0,0,71,0,0,0,150,0,6,0,0,0,0,0,0,0,0,0,447,0,0,88,1,1,0,371,0,0,0,0,0,0,0,325,0,0,0,0,0,1,0,0,0,0,0,0,1,0,582,0,0,0,541,0,0,0,0,0,0,0,360,6,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,4,0
OTU_423,0,0,0,0,212,0,4,0,50,4,0,1,0,0,0,0,32,0,0,0,0,0,0,3,0,8,0,0,0,0,0,80,1,3,0,0,8,31,0,15,0,7,2,0,0,0,6,2,0,0,0,0,0,0,4,14,2,3,7,0,2,0,3,0,0,0,0,0,8,0,118,0,0,58,27,1,0,47,0,0,0
OTU_1023,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,20,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,46,0,0,0,0,0,0,71,0,0,0
OTU_296,0,1,0,0,0,0,33,0,32,0,20,0,63,0,0,0,16,9,0,0,0,0,0,165,0,180,0,218,0,233,0,181,43,39,0,0,0,58,0,13,0,2,20,0,0,0,35,0,0,0,0,0,13,0,10,7,0,19,14,21,0,0,0,0,0,35,0,66,201,14,165,422,0,2,146,0,0,201,0,0,0
OTU_90,33,0,0,36,0,21,0,208,0,19,0,1,2,0,0,0,0,0,0,44,0,0,107,1,91,0,488,0,19,0,3,0,0,0,297,0,119,0,183,0,9,0,0,0,0,2,0,9,0,308,0,18,0,167,0,0,0,0,0,0,3,143,2,10,0,0,1,0,1,0,0,0,264,0,0,223,636,0,14,41,0
OTU_105,30,0,20,24,0,5,0,167,1,0,0,16,0,0,0,8,0,0,0,123,2,0,705,1,17,0,1021,0,2,5,1,0,0,0,55,183,3,0,21,0,2,0,0,0,2,0,9,12,0,74,0,0,0,53,0,0,2,0,0,3,9,13,9,6,3,0,1,0,0,0,0,0,44,0,7,348,23,0,0,190,0
OTU_3993,0,346,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,19,0,268,0,4,0,28,0,1,6,2,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,4,0,3,0,2,0,14,13,0,0,0,0,0,0,0,0,0,820,18,27,1,594,0,4,32,0,3,0,0,0,0
OTU_838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,56,0,21,0,18,0,51,0,0,0,0,0,10,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,32,55,0,0,0,0,0,38,0,0,0
OTU_676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,52,0,94,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,0,0,0,99,0,0,0,0,0,0,0,0,0
